cancelled,commuterLineID,departureDate,operatorShortCode,operatorUICCode,runningCurrently,timetableAcceptanceDate,timetableType,trainCategory,trainNumber,trainType,version,timeTableRows_actualTime,timeTableRows_cancelled,timeTableRows_causes,timeTableRows_commercialStop,timeTableRows_commercialTrack,timeTableRows_countryCode,timeTableRows_differenceInMinutes,timeTableRows_estimateSource,timeTableRows_liveEstimateTime,timeTableRows_scheduledTime,timeTableRows_stationShortCode,timeTableRows_stationUICCode,timeTableRows_trainReady,timeTableRows_trainReady_accepted,timeTableRows_trainReady_source,timeTableRows_trainReady_timestamp,timeTableRows_trainStopping,timeTableRows_type
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T14:36:34.000Z,False,[],,,FI,2,,,2020-01-01T14:34:30.000Z,LMK,1151,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T14:38:59.000Z,False,[],,,FI,2,,,2020-01-01T14:37:00.000Z,KIS,1137,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T14:38:59.000Z,False,[],,,FI,2,,,2020-01-01T14:37:00.000Z,KIS,1137,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T14:41:26.000Z,False,[],,,FI,2,,,2020-01-01T14:39:30.000Z,RLÄ,596,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T14:41:26.000Z,False,[],,,FI,2,,,2020-01-01T14:39:30.000Z,RLÄ,596,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T14:44:08.000Z,False,[],,,FI,2,,,2020-01-01T14:42:00.000Z,MD,217,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T14:44:08.000Z,False,[],,,FI,2,,,2020-01-01T14:42:00.000Z,MD,217,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T14:47:17.000Z,False,[],,,FI,2,,,2020-01-01T14:45:30.000Z,YLV,654,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T14:47:17.000Z,False,[],,,FI,2,,,2020-01-01T14:45:30.000Z,YLV,654,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T14:49:46.000Z,False,[],,,FI,2,,,2020-01-01T14:48:00.000Z,JAL,276,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T14:49:46.000Z,False,[],,,FI,2,,,2020-01-01T14:48:00.000Z,JAL,276,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T14:52:27.000Z,False,[],,,FI,1,,,2020-01-01T14:51:00.000Z,PSJ,687,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T14:52:27.000Z,False,[],,,FI,1,,,2020-01-01T14:51:00.000Z,PSJ,687,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T14:55:39.000Z,False,[],,,FI,1,,,2020-01-01T14:55:00.000Z,PLU,1214,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T14:55:39.000Z,False,[],,,FI,1,,,2020-01-01T14:55:00.000Z,PLU,1214,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T14:56:53.000Z,False,[],,,FI,0,,,2020-01-01T14:56:30.000Z,LYÖ,1153,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T14:56:53.000Z,False,[],,,FI,0,,,2020-01-01T14:56:30.000Z,LYÖ,1153,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:00:06.000Z,False,[],,,FI,0,,,2020-01-01T15:00:00.000Z,SKI,1265,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:00:06.000Z,False,[],,,FI,0,,,2020-01-01T15:00:00.000Z,SKI,1265,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:03:28.000Z,False,[],True,1,FI,-2,,,2020-01-01T15:05:00.000Z,SK,280,,,,,True,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:10:21.000Z,False,[],True,1,FI,1,,,2020-01-01T15:09:00.000Z,SK,280,,,,,True,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:17:15.000Z,False,[],,,FI,1,,,2020-01-01T15:16:00.000Z,RHA,742,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:17:15.000Z,False,[],,,FI,1,,,2020-01-01T15:16:00.000Z,RHA,742,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:21:13.000Z,False,[],,,FI,1,,,2020-01-01T15:20:00.000Z,LPA,298,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:21:13.000Z,False,[],,,FI,1,,,2020-01-01T15:20:00.000Z,LPA,298,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:24:17.000Z,False,[],,,FI,1,,,2020-01-01T15:23:00.000Z,RJP,1220,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:24:17.000Z,False,[],,,FI,1,,,2020-01-01T15:23:00.000Z,RJP,1220,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:28:30.000Z,False,[],,,FI,3,,,2020-01-01T15:26:00.000Z,KHA,299,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:28:30.000Z,False,[],,,FI,3,,,2020-01-01T15:26:00.000Z,KHA,299,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:31:51.000Z,False,[],,,FI,3,,,2020-01-01T15:29:00.000Z,RIO,1227,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:31:51.000Z,False,[],,,FI,3,,,2020-01-01T15:29:00.000Z,RIO,1227,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:34:31.000Z,False,[],,,FI,3,,,2020-01-01T15:32:00.000Z,HM,300,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:34:31.000Z,False,[],,,FI,3,,,2020-01-01T15:32:00.000Z,HM,300,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:37:05.000Z,False,[],,,FI,3,,,2020-01-01T15:34:00.000Z,VT,302,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:37:05.000Z,False,[],,,FI,3,,,2020-01-01T15:34:00.000Z,VT,302,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:39:47.000Z,False,[],,,FI,3,,,2020-01-01T15:37:00.000Z,KÖK,1144,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:39:47.000Z,False,[],,,FI,3,,,2020-01-01T15:37:00.000Z,KÖK,1144,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:42:43.000Z,False,[],,,FI,3,,,2020-01-01T15:40:00.000Z,JPA,303,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:42:43.000Z,False,[],,,FI,3,,,2020-01-01T15:40:00.000Z,JPA,303,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:45:20.000Z,False,[],,,FI,2,,,2020-01-01T15:43:00.000Z,RJR,1327,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:45:20.000Z,False,[],,,FI,2,,,2020-01-01T15:43:00.000Z,RJR,1327,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:47:26.000Z,False,[],,,FI,2,,,2020-01-01T15:45:00.000Z,KOI,745,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:47:26.000Z,False,[],,,FI,2,,,2020-01-01T15:45:00.000Z,KOI,745,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:50:54.000Z,False,[],,,FI,2,,,2020-01-01T15:49:00.000Z,PNÄ,305,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:50:54.000Z,False,[],,,FI,2,,,2020-01-01T15:49:00.000Z,PNÄ,305,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:53:30.000Z,False,[],,,FI,2,,,2020-01-01T15:52:00.000Z,KPI,309,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:53:30.000Z,False,[],,,FI,2,,,2020-01-01T15:52:00.000Z,KPI,309,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:58:13.000Z,False,[],,,FI,1,,,2020-01-01T15:57:00.000Z,KPY,311,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T15:58:13.000Z,False,[],,,FI,1,,,2020-01-01T15:57:00.000Z,KPY,311,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T16:05:33.000Z,False,[],True,1,FI,2,,,2020-01-01T16:04:00.000Z,KOK,312,,,,,True,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T16:08:34.000Z,False,[],True,1,FI,3,,,2020-01-01T16:06:00.000Z,KOK,312,,,,,True,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T16:14:25.000Z,False,[],,,FI,2,,,2020-01-01T16:12:00.000Z,MTV,1171,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T16:14:25.000Z,False,[],,,FI,2,,,2020-01-01T16:12:00.000Z,MTV,1171,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T16:17:38.000Z,False,[],,,FI,3,,,2020-01-01T16:15:00.000Z,KLV,316,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T16:17:38.000Z,False,[],,,FI,3,,,2020-01-01T16:15:00.000Z,KLV,316,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T16:20:15.000Z,False,[],,,FI,2,,,2020-01-01T16:18:00.000Z,RPA,747,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T16:20:15.000Z,False,[],,,FI,2,,,2020-01-01T16:18:00.000Z,RPA,747,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T16:25:11.000Z,False,[],,,FI,2,,,2020-01-01T16:23:00.000Z,KNS,317,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T16:25:11.000Z,False,[],,,FI,2,,,2020-01-01T16:23:00.000Z,KNS,317,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T16:30:58.000Z,False,[],,,FI,2,,,2020-01-01T16:29:00.000Z,ELA,318,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T16:30:58.000Z,False,[],,,FI,2,,,2020-01-01T16:29:00.000Z,ELA,318,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T16:34:19.000Z,False,[],,,FI,2,,,2020-01-01T16:32:00.000Z,SVI,319,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T16:34:19.000Z,False,[],,,FI,2,,,2020-01-01T16:32:00.000Z,SVI,319,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T16:37:46.000Z,False,[],,,FI,2,,,2020-01-01T16:36:00.000Z,KHG,1097,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T16:37:46.000Z,False,[],,,FI,2,,,2020-01-01T16:36:00.000Z,KHG,1097,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T16:44:09.000Z,False,[],True,1,FI,3,,,2020-01-01T16:41:00.000Z,YV,320,,,,,True,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T16:45:35.000Z,False,[],True,1,FI,3,,,2020-01-01T16:43:00.000Z,YV,320,,,,,True,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T16:52:45.000Z,False,[],,1,FI,3,,,2020-01-01T16:50:00.000Z,KGS,1092,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T16:52:45.000Z,False,[],,1,FI,3,,,2020-01-01T16:50:00.000Z,KGS,1092,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T17:01:49.000Z,False,[],True,1,FI,4,,,2020-01-01T16:58:00.000Z,OU,322,,,,,True,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T17:05:29.000Z,False,[],True,1,FI,3,,,2020-01-01T17:02:00.000Z,OU,322,,,,,True,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T17:11:54.000Z,False,[],,1,FI,4,,,2020-01-01T17:08:00.000Z,KUA,1115,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T17:11:54.000Z,False,[],,1,FI,4,,,2020-01-01T17:08:00.000Z,KUA,1115,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T17:18:13.000Z,False,[],,,FI,4,,,2020-01-01T17:14:00.000Z,VTI,334,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T17:18:13.000Z,False,"[{'categoryCode': 'T', 'detailedCategoryCode': 'T1', 'thirdCategoryCode': 'T102', 'categoryCodeId': 30, 'detailedCategoryCodeId': 157, 'thirdCategoryCodeId': 306}]",,,FI,4,,,2020-01-01T17:14:00.000Z,VTI,334,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T17:20:23.000Z,False,[],,,FI,4,,,2020-01-01T17:16:00.000Z,AHO,1343,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T17:20:23.000Z,False,[],,,FI,4,,,2020-01-01T17:16:00.000Z,AHO,1343,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T17:23:57.000Z,False,[],,1,FI,5,,,2020-01-01T17:19:00.000Z,TJA,336,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T17:23:57.000Z,False,[],,1,FI,5,,,2020-01-01T17:19:00.000Z,TJA,336,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T17:26:51.000Z,False,[],,1,FI,5,,,2020-01-01T17:22:00.000Z,RKI,337,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T17:26:51.000Z,False,[],,1,FI,5,,,2020-01-01T17:22:00.000Z,RKI,337,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T17:31:11.000Z,False,[],,1,FI,5,,,2020-01-01T17:26:00.000Z,HVN,1041,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T17:31:11.000Z,False,[],,1,FI,5,,,2020-01-01T17:26:00.000Z,HVN,1041,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T17:32:54.000Z,False,[],,,FI,5,,,2020-01-01T17:28:00.000Z,TKP,1335,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T17:32:54.000Z,False,[],,,FI,5,,,2020-01-01T17:28:00.000Z,TKP,1335,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T17:35:29.000Z,False,[],,1,FI,4,,,2020-01-01T17:31:00.000Z,LKA,338,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T17:35:29.000Z,False,[],,1,FI,4,,,2020-01-01T17:31:00.000Z,LKA,338,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T17:40:33.000Z,False,[],,2,FI,5,,,2020-01-01T17:36:00.000Z,KML,769,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T17:40:33.000Z,False,[],,2,FI,5,,,2020-01-01T17:36:00.000Z,KML,769,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T17:43:03.000Z,False,[],,,FI,4,,,2020-01-01T17:39:27.000Z,OLL,1351,,,,,False,ARRIVAL
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T17:43:03.000Z,False,[],,,FI,4,,,2020-01-01T17:39:27.000Z,OLL,1351,,,,,False,DEPARTURE
False,,2020-01-01,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266086366790,2020-01-01T17:47:00.000Z,False,[],True,2,FI,4,LIIKE_AUTOMATIC,2020-01-01T17:48:34.000Z,2020-01-01T17:43:00.000Z,OL,370,,,,,True,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T12:25:22.000Z,False,[],True,7,FI,1,,,2020-01-02T12:24:00.000Z,HKI,1,,True,KUPLA,2020-01-02T12:20:19.000Z,True,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T12:31:37.000Z,False,[],True,3,FI,3,,,2020-01-02T12:29:00.000Z,PSL,10,,,,,True,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T12:33:26.000Z,False,[],True,3,FI,3,,,2020-01-02T12:30:00.000Z,PSL,10,,,,,True,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T12:35:51.000Z,False,[],,,FI,4,,,2020-01-02T12:32:00.000Z,KÄP,977,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T12:35:51.000Z,False,[],,,FI,4,,,2020-01-02T12:32:00.000Z,KÄP,977,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T12:36:42.000Z,False,[],,,FI,4,,,2020-01-02T12:33:00.000Z,OLK,15,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T12:36:42.000Z,False,[],,,FI,4,,,2020-01-02T12:33:00.000Z,OLK,15,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T12:37:38.000Z,False,[],,,FI,3,,,2020-01-02T12:34:10.000Z,PMK,551,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T12:37:38.000Z,False,[],,,FI,3,,,2020-01-02T12:34:10.000Z,PMK,551,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T12:38:26.000Z,False,[],,2,FI,3,,,2020-01-02T12:35:00.000Z,ML,17,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T12:38:26.000Z,False,[],,2,FI,3,,,2020-01-02T12:35:00.000Z,ML,17,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T12:39:03.000Z,False,[],,,FI,3,,,2020-01-02T12:36:23.000Z,TNA,552,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T12:39:03.000Z,False,[],,,FI,3,,,2020-01-02T12:36:23.000Z,TNA,552,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T12:40:06.000Z,False,[],,,FI,3,,,2020-01-02T12:37:32.000Z,PLA,553,,,,,False,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T12:40:06.000Z,False,[],,,FI,3,,,2020-01-02T12:37:32.000Z,PLA,553,,,,,False,DEPARTURE
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T12:41:48.000Z,False,[],True,2,FI,3,,,2020-01-02T12:39:00.000Z,TKL,18,,,,,True,ARRIVAL
False,,2020-01-02,vr,10,False,2019-11-08T10:34:22.000Z,REGULAR,Long-distance,27,IC,266121192907,2020-01-02T12:44:01.000Z,False,[],True,2,FI,3,,,2020-01-02T12:41:00.000Z,TKL,18,,,,,True,DEPARTURE
